# Location,CB
# Site,Aspen
# PitID,1
# Date/Local Time,2020-02-01T15:24
# UTM Zone,13N
# Easting,329134
# Northing,4310333
# Latitude,38.92529
# Longitude,-106.97108
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
85.0,75.0,164.0,167.0,NaN
75.0,65.0,240.0,243.0,NaN
65.0,55.0,269.0,258.0,NaN
55.0,45.0,265.0,269.0,NaN
45.0,35.0,304.0,294.0,NaN
35.0,25.0,286.0,292.0,NaN
25.0,15.0,313.0,307.0,NaN
15.0,5.0,277.0,278.0,NaN
