# Location,CB
# Site,F12
# PitID,2
# Date/Local Time,2020-04-28T14:15
# UTM Zone,13N
# Easting,328530
# Northing,4310840
# Latitude,38.92974
# Longitude,-106.97817
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
102.0,90.0,NaN,MF,F,V,NaN
90.0,85.0,NaN,MFCR,K,W,NaN
85.0,83.0,NaN,MF,K,W,NaN
83.0,80.0,NaN,MF,1F,W,NaN
80.0,78.0,NaN,MF,K,W,NaN
78.0,70.0,NaN,MF,1F,S,NaN
70.0,50.0,NaN,MF,4F,V,NaN
50.0,10.0,NaN,MF,F+,W,NaN
10.0,0.0,NaN,MF,4F,W,NaN
