# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2019-12-20T10:30
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
# Depth (cm),Temperature (deg C)
60.0,-12.8
50.0,-14.6
40.0,-12.0
30.0,-9.7
20.0,-7.2
10.0,-5.5
0.0,-2.8
