# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2019-12-20T10:30
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
60.0,50.0,210.0,1.3,1.218,0.021486481861708633,0.0
50.0,40.0,236.0,1.241,1.272,0.0,0.0
40.0,30.0,282.0,1.43,1.535,0.06581919993789315,0.6028971817329982
30.0,20.0,270.5,1.399,1.4,0.009877380650867644,0.014988153780234645
20.0,10.0,277.0,1.436,1.453,0.14125065019961158,0.2281755115520505
10.0,0.0,222.0,1.265,1.283,0.0,0.0
