# Location,Grand Mesa
# Site,County Line Tree
# PitID,COGMCT
# Date/Local Time,2020-01-22T12:25
# UTM Zone,12N
# Easting,756712
# Northing,4324540
# Latitude,39.03224
# Longitude,-108.03431
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
85.0,75.0,110.0,123.0,NaN
75.0,65.0,184.0,188.0,NaN
65.0,55.0,247.0,237.0,NaN
55.0,45.0,282.0,267.0,NaN
45.0,35.0,239.0,276.0,257.0
35.0,25.0,252.0,287.0,267.0
25.0,15.0,314.0,283.0,283.0
15.0,5.0,280.0,282.0,NaN
