# Location,CB
# Site,F12
# PitID,3
# Date/Local Time,2020-02-26T13:00
# UTM Zone,13N
# Easting,328520
# Northing,4310833
# Latitude,38.92967
# Longitude,-106.97829
# Depth (cm),Temperature (deg C)
92.0,-7.7
90.0,-9.8
80.0,-9.2
70.0,-7.2
60.0,-5.0
50.0,-3.9
40.0,-2.9
30.0,-2.4
20.0,-1.9
10.0,-1.4
0.0,-1.4
