# Location,CB
# Site,Aspen
# PitID,1
# Date/Local Time,2020-04-27T09:45
# UTM Zone,13N
# Easting,329131
# Northing,4310327
# Latitude,38.92524
# Longitude,-106.97112
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
95.0,85.0,401.0,385.0,367.0
85.0,75.0,449.0,466.0,455.0
75.0,65.0,472.0,461.0,NaN
65.0,55.0,428.0,403.0,412.0
55.0,45.0,367.0,348.0,NaN
45.0,35.0,384.0,369.0,NaN
35.0,25.0,356.0,361.0,NaN
25.0,15.0,362.0,386.0,NaN
15.0,5.0,362.0,372.0,NaN
