# Location,CB
# Site,F12
# PitID,2
# Date/Local Time,2020-02-01T12:32
# UTM Zone,13N
# Easting,328537
# Northing,4310839
# Latitude,38.92973
# Longitude,-106.97809
# Depth (cm),Temperature (deg C)
81.0,-0.4
80.0,-0.5
70.0,-3.9
60.0,-3.9
50.0,-3.5
40.0,-2.6
30.0,-1.8
20.0,-0.9
10.0,-0.5
0.0,0.5
