# Location,Niwot Ridge
# Site,C1
# PitID,CONWC1
# Date/Local Time,2020-03-04T09:03
# UTM Zone,13N
# Easting,453402
# Northing,4431582
# Latitude,40.03317
# Longitude,-105.54616
# Depth (cm),Temperature (deg C)
111.0,-5.0
106.0,-7.0
96.0,-6.0
86.0,-7.0
76.0,-5.0
66.0,-4.0
56.0,-5.0
46.0,-5.0
36.0,-3.0
26.0,-4.0
16.0,-2.0
6.0,-2.0
0.0,0.0
