# Location,Jemez River
# Site,BA Flux Tower
# PitID,NMJRBA
# Date/Local Time,2020-01-22T14:20
# UTM Zone,13N
# Easting,361740
# Northing,3972675
# Latitude,35.88859
# Longitude,-106.53184
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
92.0,82.0,220.5,NaN,NaN,NaN,NaN
82.0,72.0,198.0,NaN,NaN,NaN,NaN
72.0,62.0,270.5,NaN,NaN,NaN,NaN
62.0,52.0,288.5,NaN,NaN,NaN,NaN
52.0,42.0,292.5,NaN,NaN,NaN,NaN
42.0,32.0,284.0,NaN,NaN,NaN,NaN
32.0,22.0,311.0,NaN,NaN,NaN,NaN
22.0,12.0,303.5,NaN,NaN,NaN,NaN
