# Location,Senator Beck
# Site,Swamp Angel
# PitID,COSBSA
# Date/Local Time,2020-01-22T12:35
# UTM Zone,13N
# Easting,261641
# Northing,4198978
# Latitude,37.90714
# Longitude,-107.71121
# Depth (cm),Temperature (deg C)
155.0,-4.8
150.0,-3.4
140.0,-4.8
130.0,-5.4
120.0,-5.5
110.0,-5.3
100.0,-5.0
90.0,-4.7
80.0,-4.2
70.0,-3.5
60.0,-3.0
50.0,-2.3
40.0,-1.9
30.0,-1.5
20.0,-1.1
10.0,-0.5
0.0,-0.1
