# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-01-31T12:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Depth (cm),Temperature (deg C)
77.0,-6.5
67.0,-8.5
60.0,-7.0
50.0,-4.5
40.0,-3.5
30.0,-3.0
20.0,-2.0
10.0,-1.5
0.0,-1.0
