# Location,Fraser
# Site,JPL #2
# PitID,COFEJ2
# Date/Local Time,2019-12-10T12:45
# UTM Zone,13N
# Easting,424573
# Northing,4417710
# Latitude,39.90612
# Longitude,-105.88242
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
45.0,35.0,108.0,NaN,NaN,NaN,NaN
35.0,25.0,195.5,NaN,NaN,NaN,NaN
25.0,15.0,218.0,NaN,NaN,NaN,NaN
15.0,5.0,238.0,NaN,NaN,NaN,NaN
