# Location,Boise River Basin
# Site,LDP Tree
# PitID,IDBRLT
# Date/Local Time,2020-02-20T10:42
# UTM Zone,11N
# Easting,570823
# Northing,4842965
# Latitude,43.73634
# Longitude,-116.12052
# Depth (cm),Temperature (deg C)
71.0,-5.1
61.0,-5.0
51.0,-4.4
41.0,-2.8
31.0,-1.7
21.0,-1.2
11.0,-0.7
1.0,-0.2
