# Location,Mammoth Lakes
# Site,Panorama Dome
# PitID,CAMLPD
# Date/Local Time,2020-01-24T09:45
# UTM Zone,11N
# Easting,323468
# Northing,4165496
# Latitude,37.61964
# Longitude,-119.00028
# Depth (cm),Temperature (deg C)
114.0,-1.3
110.0,-1.5
100.0,-2.2
90.0,-3.0
80.0,-2.8
70.0,-3.1
60.0,-2.8
50.0,-2.5
40.0,-2.0
30.0,-1.7
20.0,-1.3
