# Location,NW
# Site,FF
# PitID,2
# Date/Local Time,2020-02-12T11:45
# UTM Zone,13N
# Easting,453410
# Northing,4431465
# Latitude,40.03212
# Longitude,-105.54606
# Depth (cm),Temperature (deg C)
97.0,-10.0
90.0,-10.3
80.0,-9.0
70.0,-7.5
60.0,-5.5
50.0,-4.5
40.0,-3.7
30.0,-2.8
20.0,-2.2
10.0,-1.6
0.0,-0.6
