# Location,NW
# Site,FN
# PitID,1
# Date/Local Time,2020-01-22T12:45
# UTM Zone,13N
# Easting,452757
# Northing,452757
# Latitude,4.09605
# Longitude,-105.42564
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
73.0,63.0,124.0,140.0,NaN
63.0,53.0,251.0,258.0,NaN
53.0,43.0,266.0,255.0,NaN
43.0,33.0,312.0,297.0,NaN
33.0,23.0,267.0,274.0,NaN
23.0,13.0,NaN,NaN,NaN
13.0,3.0,NaN,NaN,NaN
