# Location,CB
# Site,F14
# PitID,2
# Date/Local Time,2020-02-26T10:07
# UTM Zone,13N
# Easting,328559
# Northing,4310736
# Latitude,38.92881
# Longitude,-106.97781
# Depth (cm),Temperature (deg C)
80.0,-11.9
70.0,-8.3
60.0,-6.7
50.0,-4.7
40.0,-3.7
30.0,-3.2
20.0,-2.7
10.0,-1.9
0.0,-1.8
