# Location,Cameron Pass
# Site,Michigan River
# PitID,COCPMR
# Date/Local Time,2020-01-31T12:00
# UTM Zone,13N
# Easting,424441
# Northing,4485707
# Latitude,40.51865
# Longitude,-105.89196
# Depth (cm),Temperature (deg C)
80.0,-9.4
70.0,-8.1
60.0,-6.8
50.0,-4.7
40.0,-3.5
30.0,-2.8
20.0,-2.0
10.0,-1.2
0.0,-0.5
