# Location,CB
# Site,O6
# PitID,1
# Date/Local Time,2020-02-26T14:28
# UTM Zone,13N
# Easting,328382
# Northing,4310493
# Latitude,38.92658
# Longitude,-106.97979
# Depth (cm),Temperature (deg C)
134.0,-4.5
130.0,-5.7
120.0,-7.5
110.0,-6.0
100.0,-4.2
90.0,-3.3
80.0,-2.7
70.0,-2.2
60.0,-1.7
50.0,-1.3
40.0,-1.0
30.0,-0.7
20.0,-0.4
10.0,-0.2
0.0,-0.2
