# Location,CB
# Site,F12
# PitID,1
# Date/Local Time,2020-04-28T14:00
# UTM Zone,13N
# Easting,328526
# Northing,4310840
# Latitude,38.92974
# Longitude,-106.97822
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
70.0,60.0,NaN,MF,F,V,Dirty
60.0,50.0,NaN,MF,4F+,W,NaN
50.0,24.0,NaN,MF,F,V,NaN
24.0,10.0,NaN,MF,4F,W,NaN
10.0,0.0,NaN,MF,F,W,NaN
