# Location,Niwot Ridge
# Site,C1
# PitID,CONWC1
# Date/Local Time,2020-01-22T11:45
# UTM Zone,13N
# Easting,453402
# Northing,4431582
# Latitude,40.03317
# Longitude,-105.54616
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
56.0,46.0,143.0,NaN,NaN,NaN,NaN
46.0,36.0,234.5,NaN,NaN,NaN,NaN
36.0,26.0,276.5,NaN,NaN,NaN,NaN
26.0,16.0,268.0,NaN,NaN,NaN,NaN
16.0,6.0,297.0,NaN,NaN,NaN,NaN
10.0,0.0,326.0,NaN,NaN,NaN,NaN
