# Location,Niwot Ridge
# Site,C1
# PitID,CONWC1
# Date/Local Time,2020-01-22T11:45
# UTM Zone,13N
# Easting,453402
# Northing,4431582
# Latitude,40.03317
# Longitude,-105.54616
# Depth (cm),Temperature (deg C)
56.0,-5.0
51.0,-5.0
41.0,-4.5
31.0,-4.0
21.0,-5.0
11.0,-3.0
1.0,-1.0
0.0,0.0
