# Location,CB
# Site,O4
# PitID,3
# Date/Local Time,2020-02-26T14:25
# UTM Zone,13N
# Easting,328429
# Northing,4310464
# Latitude,38.92633
# Longitude,-106.97924
# Depth (cm),Temperature (deg C)
129.0,-6.0
120.0,-9.0
110.0,-10.2
100.0,-10.0
90.0,-8.0
80.0,-6.0
70.0,-6.0
60.0,-5.0
50.0,-4.5
40.0,-4.0
30.0,-4.0
20.0,-4.0
10.0,-3.5
0.0,-2.5
