# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-05T13:00
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
99.0,89.0,92.0,96.0,NaN
89.0,79.0,114.0,126.0,NaN
79.0,69.0,216.0,218.0,NaN
69.0,59.0,241.0,247.0,NaN
59.0,49.0,241.0,232.0,NaN
49.0,39.0,246.0,254.0,NaN
39.0,29.0,241.0,249.0,NaN
29.0,19.0,255.0,NaN,NaN
