# Location,NW
# Site,FF
# PitID,3
# Date/Local Time,2020-03-11T09:50
# UTM Zone,13N
# Easting,453313
# Northing,4431444
# Latitude,40.03193
# Longitude,-105.5472
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
69.0,59.0,211.0,226.0,NaN
59.0,49.0,287.0,266.0,275.0
49.0,39.0,297.0,297.0,NaN
39.0,29.0,267.0,256.0,NaN
29.0,19.0,285.0,269.0,302.0
19.0,9.0,245.0,260.0,NaN
