# Location,CB
# Site,O4
# PitID,2
# Date/Local Time,2020-04-28T09:00
# UTM Zone,13N
# Easting,328450
# Northing,4310448
# Latitude,38.92619
# Longitude,-106.979
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
95.0,91.0,NaN,MF,F,V,NaN
91.0,88.0,NaN,MFCR,P,W,NaN
88.0,81.0,NaN,MF,4F,V,NaN
81.0,72.0,NaN,MF,1F,V,NaN
72.0,70.0,NaN,IF,P,V,NaN
70.0,62.0,NaN,MF,4F,W,NaN
62.0,26.0,NaN,MF,4F,W,NaN
23.0,0.0,NaN,MF,F,W,NaN
