# Location,Jemez River
# Site,HQ Met Station
# PitID,NMJRHQ
# Date/Local Time,2020-01-22T11:15
# UTM Zone,13N
# Easting,362632
# Northing,3969260
# Latitude,35.85793
# Longitude,-106.52137
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
72.0,62.0,209.0,212.0,NaN
62.0,52.0,172.0,184.0,189.0
52.0,42.0,248.0,245.0,NaN
42.0,32.0,275.0,261.0,NaN
32.0,22.0,279.0,271.0,NaN
22.0,12.0,303.0,281.0,338.0
12.0,2.0,NaN,NaN,NaN
