# Location,Jemez River
# Site,HQ Met Station
# PitID,NMJRHQ
# Date/Local Time,2020-01-22T11:15
# UTM Zone,13N
# Easting,362632
# Northing,3969260
# Latitude,35.85793
# Longitude,-106.52137
# Depth (cm),Temperature (deg C)
72.0,-2.0
62.0,-3.5
52.0,-2.7
42.0,-2.1
32.0,-1.6
22.0,-1.1
12.0,-0.7
2.0,-0.4
0.0,-0.1
