# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-03-11T13:00
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
90.0,80.0,252.0,256.0,247.0
80.0,70.0,277.0,272.0,NaN
70.0,60.0,321.0,363.0,NaN
60.0,50.0,266.0,266.0,NaN
50.0,40.0,250.0,261.0,NaN
40.0,30.0,249.0,254.0,NaN
30.0,20.0,256.0,266.0,NaN
20.0,10.0,269.0,NaN,NaN
