# Location,CB
# Site,O4
# PitID,1
# Date/Local Time,2020-02-26T12:30
# UTM Zone,13N
# Easting,328426
# Northing,4310481
# Latitude,38.92648
# Longitude,-106.97928
# Depth (cm),Temperature (deg C)
123.0,-2.0
120.0,-1.0
110.0,-2.0
100.0,-9.0
90.0,-7.5
80.0,-6.0
70.0,-5.0
60.0,-4.2
50.0,-4.0
40.0,-4.5
30.0,-2.5
20.0,-2.0
10.0,-1.0
0.0,-2.0
