# Location,NW
# Site,FS
# PitID,2
# Date/Local Time,2020-01-22T14:25
# UTM Zone,13N
# Easting,452485
# Northing,4432379
# Latitude,40.0403
# Longitude,-105.55697
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
77.0,67.0,150.0,153.0,NaN
67.0,57.0,255.0,256.0,NaN
57.0,47.0,261.0,248.0,NaN
47.0,37.0,291.0,271.0,NaN
37.0,27.0,271.0,250.0,NaN
27.0,17.0,258.0,267.0,NaN
17.0,7.0,NaN,NaN,NaN
