# Location,NW
# Site,FS
# PitID,2
# Date/Local Time,2020-01-22T14:25
# UTM Zone,13N
# Easting,452485
# Northing,4432379
# Latitude,40.0403
# Longitude,-105.55697
# Depth (cm),Temperature (deg C)
77.0,-6.0
70.0,-6.0
60.0,-5.0
50.0,-5.0
40.0,-4.0
30.0,-4.0
20.0,-4.0
10.0,-3.0
0.0,-2.0
