# Location,NW
# Site,OF
# PitID,3
# Date/Local Time,2020-02-12T12:54
# UTM Zone,13N
# Easting,452888
# Northing,4431886
# Latitude,40.03588
# Longitude,-105.55221
# Depth (cm),Temperature (deg C)
74.0,-7.5
70.0,-7.1
60.0,-7.1
50.0,-5.4
40.0,-4.3
30.0,-2.6
20.0,-1.8
10.0,-2.0
0.0,-1.3
