# Location,CB
# Site,O2
# PitID,1
# Date/Local Time,2020-02-26T10:18
# UTM Zone,13N
# Easting,328484
# Northing,4310498
# Latitude,38.92665
# Longitude,-106.97862
# Depth (cm),Temperature (deg C)
121.0,-14.9
120.0,-15.0
110.0,-15.6
100.0,-11.2
90.0,-7.1
80.0,-4.9
70.0,-3.8
60.0,-3.3
50.0,-2.7
40.0,-2.2
30.0,-1.7
20.0,-1.9
10.0,-1.6
0.0,-1.4
