# Location,CB
# Site,F13
# PitID,1
# Date/Local Time,2020-05-12T11:15
# UTM Zone,13N
# Easting,328563
# Northing,4310813
# Latitude,38.9295
# Longitude,-106.97779
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
70.0,65.0,NaN,PP,F,V,Slush new snow
65.0,62.0,NaN,IF,K,W,NaN
62.0,30.0,NaN,MF,4F,M,NaN
30.0,0.0,NaN,MF,F+,M,NaN
