# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2019-12-19T14:04
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
60.0,50.0,129.0,125.0,NaN
50.0,40.0,170.0,194.0,NaN
40.0,30.0,216.0,200.0,NaN
30.0,20.0,288.0,NaN,NaN
20.0,10.0,268.0,212.0,NaN
