# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2019-12-19T14:04
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Depth (cm),Temperature (deg C)
60.0,-6.0
50.0,-9.5
40.0,-8.0
30.0,-4.0
20.0,-3.0
10.0,-2.5
0.0,-1.5
