# Location,CB
# Site,O4
# PitID,2
# Date/Local Time,2020-02-01T11:15
# UTM Zone,13N
# Easting,328437
# Northing,4310466
# Latitude,38.92635
# Longitude,-106.97915
# Depth (cm),Temperature (deg C)
92.0,-0.1
90.0,-0.5
80.0,-6.9
70.0,-6.1
60.0,-4.6
50.0,-3.3
40.0,-2.5
30.0,-1.8
20.0,-1.2
10.0,-0.7
0.0,-0.2
