# Location,CB
# Site,O4
# PitID,2
# Date/Local Time,2020-02-01T11:15
# UTM Zone,13N
# Easting,328437
# Northing,4310466
# Latitude,38.92635
# Longitude,-106.97915
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
92.0,82.0,202.0,176.0,165.0
82.0,72.0,283.0,259.0,NaN
72.0,62.0,273.0,298.0,253.0
62.0,52.0,323.0,317.0,NaN
52.0,42.0,334.0,299.0,356.0
42.0,32.0,316.0,329.0,NaN
32.0,22.0,331.0,336.0,NaN
22.0,12.0,389.0,340.0,371.0
12.0,2.0,NaN,NaN,NaN
