# Location,CB
# Site,F12
# PitID,1
# Date/Local Time,2020-02-26T00:00
# UTM Zone,13N
# Easting,328522
# Northing,4310837
# Latitude,38.92971
# Longitude,-106.97826
# Depth (cm),Temperature (deg C)
96.0,-4.9
90.0,-8.6
80.0,-8.6
70.0,-6.5
60.0,-5.0
50.0,-3.8
40.0,-3.0
30.0,-2.5
20.0,-2.2
10.0,-1.8
0.0,-1.5
