# Location,CB
# Site,O6
# PitID,1
# Date/Local Time,2020-02-01T14:00
# UTM Zone,13N
# Easting,328385
# Northing,4310503
# Latitude,38.92667
# Longitude,-106.97976
# Depth (cm),Temperature (deg C)
89.0,0.1
80.0,-3.5
70.0,-6.1
60.0,-5.5
50.0,-4.3
40.0,-3.1
30.0,-2.3
20.0,-1.6
10.0,-1.1
0.0,-0.6
