# Location,Niwot Ridge
# Site,C1
# PitID,CONWC1
# Date/Local Time,2020-02-05T10:20
# UTM Zone,13N
# Easting,453402
# Northing,4431582
# Latitude,40.03317
# Longitude,-105.54616
# Depth (cm),Temperature (deg C)
65.0,-14.0
60.0,-14.0
50.0,-11.0
40.0,-9.0
30.0,-8.0
20.0,-6.0
10.0,-3.0
0.0,0.0
