# Location,CB
# Site,F12
# PitID,3
# Date/Local Time,2020-04-28T14:45
# UTM Zone,13N
# Easting,328528
# Northing,4310844
# Latitude,38.92977
# Longitude,-106.9782
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
100.0,90.0,NaN,MF,F,V,"Dirty, porous"
90.0,80.0,NaN,MFCR,P,W,NaN
80.0,60.0,NaN,MF,F,V,NaN
60.0,58.0,NaN,MF,K,W,wetting
58.0,46.0,NaN,MF,P,W,NaN
46.0,20.0,NaN,MF,4F,W,NaN
20.0,0.0,NaN,MF,F,W,NaN
