# Location,CB
# Site,O2
# PitID,2
# Date/Local Time,2020-04-27T12:15
# UTM Zone,13N
# Easting,328507
# Northing,4310484
# Latitude,38.92653
# Longitude,-106.97835
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
80.0,70.0,427.0,430.0,NaN
70.0,60.0,379.0,386.0,NaN
60.0,50.0,371.0,334.0,410.0
50.0,40.0,323.0,331.0,NaN
40.0,30.0,327.0,328.0,NaN
30.0,20.0,333.0,340.0,NaN
20.0,10.0,343.0,373.0,325.0
10.0,0.0,345.0,355.0,NaN
