# Location,Cameron Pass
# Site,Michigan River
# PitID,COCPMR
# Date/Local Time,2020-03-11T13:00
# UTM Zone,13N
# Easting,424441
# Northing,4485707
# Latitude,40.51865
# Longitude,-105.89196
# Count,HS (cm)
1,111
2,120
3,126
4,120
5,122
6,122
7,123
8,123
9,NaN
