# Location,NW
# Site,FF
# PitID,1
# Date/Local Time,2020-05-13T09:55
# UTM Zone,13N
# Easting,453353
# Northing,4431394
# Latitude,40.03148
# Longitude,-105.54673
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
94.0,84.0,405.0,383.0,NaN
84.0,74.0,423.0,407.0,NaN
74.0,64.0,400.0,418.0,NaN
64.0,54.0,418.0,416.0,NaN
54.0,44.0,403.0,375.0,NaN
44.0,34.0,349.0,328.0,NaN
34.0,24.0,384.0,361.0,NaN
24.0,14.0,379.0,393.0,NaN
14.0,4.0,369.0,347.0,NaN
