# Location,NW
# Site,FS
# PitID,2
# Date/Local Time,2020-02-12T11:08
# UTM Zone,13N
# Easting,452480
# Northing,4432343
# Latitude,40.03998
# Longitude,-105.55703
# Depth (cm),Temperature (deg C)
128.0,-10.5
120.0,-10.5
110.0,-9.3
100.0,-7.9
90.0,-6.5
80.0,-5.6
70.0,-4.8
60.0,-4.4
50.0,-3.6
40.0,-3.1
30.0,-2.6
20.0,-2.0
10.0,-1.2
0.0,-1.1
