# Location,CB
# Site,Aspen
# PitID,2
# Date/Local Time,2020-02-01T15:50
# UTM Zone,13N
# Easting,329146
# Northing,4310338
# Latitude,38.92534
# Longitude,-106.97095
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
82.0,72.0,NaN,NaN,NaN
72.0,62.0,NaN,NaN,NaN
62.0,52.0,NaN,NaN,NaN
52.0,42.0,NaN,NaN,NaN
42.0,32.0,NaN,NaN,NaN
32.0,22.0,NaN,NaN,NaN
22.0,12.0,NaN,NaN,NaN
12.0,2.0,NaN,NaN,NaN
