# Location,Boise River Basin
# Site,Bogus Upper
# PitID,IDBRBU
# Date/Local Time,2020-01-24T13:15
# UTM Zone,11N
# Easting,573240
# Northing,4845491
# Latitude,43.75884
# Longitude,-116.09017
# Depth (cm),Temperature (deg C)
92.0,-0.7
90.0,-0.2
80.0,-0.6
70.0,-1.2
60.0,-1.4
50.0,-1.3
40.0,-1.2
30.0,-0.9
20.0,-0.7
10.0,-1.4
0.0,0.0
