# Location,NW
# Site,FN
# PitID,2
# Date/Local Time,2020-01-22T12:30
# UTM Zone,13N
# Easting,452766
# Northing,4431586
# Latitude,40.03317
# Longitude,-105.55362
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
81.0,71.0,240.0,239.0,NaN
71.0,61.0,279.0,277.0,NaN
61.0,51.0,310.0,326.0,NaN
51.0,41.0,333.0,295.0,329.0
41.0,31.0,289.0,346.0,363.0
31.0,21.0,282.0,276.0,NaN
21.0,11.0,381.0,357.0,NaN
