# Location,NW
# Site,FF
# PitID,2
# Date/Local Time,2020-01-22T10:10
# UTM Zone,13N
# Easting,453399
# Northing,4431466
# Latitude,40.03213
# Longitude,-105.54619
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
59.0,49.0,141.0,153.0,NaN
49.0,39.0,226.0,224.0,NaN
39.0,29.0,258.0,256.0,NaN
29.0,19.0,275.0,268.0,NaN
19.0,9.0,299.0,300.0,NaN
9.0,0.0,306.0,290.0,NaN
