# Location,Grand Mesa
# Site,Skyway Tree
# PitID,COGMST
# Date/Local Time,2020-01-22T16:55
# UTM Zone,12N
# Easting,754171
# Northing,4325869
# Latitude,39.04494
# Longitude,-108.06313
# Depth (cm),Temperature (deg C)
74.0,-6.9
69.0,-6.1
59.0,-5.3
49.0,-4.7
39.0,-3.8
29.0,-3.4
19.0,-3.0
9.0,-2.8
0.0,-2.3
