# Location,CB
# Site,O2
# PitID,3
# Date/Local Time,2020-02-26T11:20
# UTM Zone,13N
# Easting,328484
# Northing,4310498
# Latitude,38.92665
# Longitude,-106.97862
# Depth (cm),Temperature (deg C)
118.0,-9.2
110.0,-10.2
100.0,-10.4
90.0,-8.0
80.0,-5.8
70.0,-4.8
60.0,-3.8
50.0,-4.0
40.0,-3.8
30.0,-4.0
20.0,-4.0
10.0,-3.8
0.0,-2.8
