# Location,NW
# Site,FF
# PitID,2
# Date/Local Time,2020-05-13T10:30
# UTM Zone,13N
# Easting,453357
# Northing,453357
# Latitude,4.10148
# Longitude,-105.42023
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
52.0,42.0,414.0,421.0,NaN
42.0,32.0,408.0,478.0,NaN
32.0,22.0,354.0,355.0,NaN
22.0,12.0,424.0,430.0,NaN
