# Location,NW
# Site,FF
# PitID,2
# Date/Local Time,2020-05-13T10:30
# UTM Zone,13N
# Easting,453357
# Northing,453357
# Latitude,4.10148
# Longitude,-105.42023
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
52.0,40.0,NaN,NaN,NaN,NaN,soft
40.0,30.0,NaN,NaN,NaN,NaN,"Ice chunks, hard to say if soft"
