# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-26T13:50
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
96.0,86.0,168.0,NaN,NaN,NaN,NaN
86.0,76.0,230.0,NaN,NaN,NaN,NaN
76.0,66.0,263.0,NaN,NaN,NaN,NaN
66.0,56.0,261.0,NaN,NaN,NaN,NaN
56.0,46.0,249.0,NaN,NaN,NaN,NaN
46.0,36.0,255.5,NaN,NaN,NaN,NaN
36.0,26.0,256.0,NaN,NaN,NaN,NaN
26.0,16.0,244.0,NaN,NaN,NaN,NaN
