# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-26T13:50
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Depth (cm),Temperature (deg C)
96.0,-9.0
86.0,-13.0
80.0,-10.0
70.0,-8.5
60.0,-5.5
50.0,-4.5
40.0,-3.0
30.0,-2.5
20.0,-2.0
10.0,-1.5
0.0,NaN
