# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2020-03-25T11:15
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
# Depth (cm),Temperature (deg C)
147.0,-4.5
140.0,-4.0
130.0,-4.6
120.0,-4.1
110.0,-3.7
100.0,-3.6
90.0,-3.3
80.0,-3.1
70.0,-2.9
60.0,-2.7
50.0,-2.4
40.0,-2.2
30.0,-2.0
20.0,-1.7
10.0,-1.5
0.0,-1.2
