# Location,NW
# Site,FS
# PitID,3
# Date/Local Time,2020-03-11T11:10
# UTM Zone,13N
# Easting,452462
# Northing,4432373
# Latitude,40.04025
# Longitude,-105.55724
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
82.0,72.0,214.0,276.0,263.0
72.0,62.0,310.0,315.0,NaN
62.0,52.0,387.0,377.0,NaN
52.0,42.0,366.0,301.0,304.0
42.0,32.0,297.0,309.0,NaN
32.0,22.0,290.0,301.0,NaN
22.0,12.0,283.0,312.0,NaN
12.0,2.0,262.0,298.0,368.0
2.0,0.0,NaN,NaN,NaN
