# Location,Little Cottonwood
# Site,Atwater
# PitID,UTLCAW
# Date/Local Time,2020-01-31T12:00
# UTM Zone,12N
# Easting,446048
# Northing,4493579
# Latitude,40.59125
# Longitude,-111.63759
# Depth (cm),Temperature (deg C)
232.0,-0.5
230.0,-2.5
220.0,-7.0
210.0,-7.0
200.0,-5.5
190.0,-4.5
180.0,-4.0
170.0,-3.5
160.0,-3.5
150.0,-3.5
140.0,-3.0
130.0,-2.5
120.0,-2.5
110.0,-2.5
100.0,-2.5
90.0,-2.0
80.0,-1.5
70.0,-1.5
60.0,-1.0
50.0,-1.0
40.0,-1.0
30.0,-0.5
20.0,-0.5
10.0,0.0
0.0,0.0
