# Location,NW
# Site,FS
# PitID,1
# Date/Local Time,2020-05-13T10:00
# UTM Zone,13N
# Easting,452490
# Northing,4432370
# Latitude,40.04022
# Longitude,-105.55691
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
52.0,42.0,441.0,468.0,444.0
42.0,32.0,454.0,451.0,NaN
32.0,22.0,479.0,427.0,451.0
22.0,12.0,463.0,420.0,458.0
12.0,2.0,425.0,453.0,440.0
