# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2020-03-18T09:25
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
# Depth (cm),Temperature (deg C)
120.0,-5.3
110.0,-6.0
100.0,-5.2
90.0,-4.3
80.0,-3.6
70.0,-3.2
60.0,-3.0
50.0,-2.6
40.0,-2.2
30.0,-2.1
20.0,-1.9
10.0,-1.6
0.0,-1.3
