# Location,CB
# Site,Aspen
# PitID,3
# Date/Local Time,2020-04-27T10:15
# UTM Zone,13N
# Easting,329129
# Northing,4310333
# Latitude,38.92529
# Longitude,-106.97114
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
90.0,80.0,407.0,405.0,NaN
80.0,70.0,413.0,412.0,NaN
70.0,60.0,400.0,377.0,NaN
60.0,50.0,365.0,350.0,NaN
50.0,40.0,345.0,335.0,NaN
40.0,30.0,358.0,350.0,NaN
30.0,20.0,349.0,373.0,NaN
20.0,10.0,353.0,351.0,NaN
10.0,0.0,342.0,325.0,NaN
